"InterventionId","TutorId","QuestionId_DQ","MessageSequence","IsTutor","MessageString","TalkMovePrediction"
4970,-1,77125,5,0,"I am stuck on 2.5 times 4","<NA>"
4970,67,77125,6,1,"ohhh I see","<None>"
4970,67,77125,7,1,"well when timesing by 4, we could double and double again","<None>"
4970,67,77125,8,1,"x4 = x2 x2","<None>"
4970,-1,77125,9,0,"2.5x 2.5 is 5","<NA>"
4970,-1,77125,10,0,"rigght","<NA>"
4970,-1,77125,11,0,"right","<NA>"
4970,-1,77125,12,0,"🤨","<NA>"
4970,67,77125,13,1,"no, you've calculated 2.5 + 2.5","<Revoicing>"
4970,-1,77125,14,0,"oh","<NA>"
4970,67,77125,15,1,"2.5 x 4 is the same as 2.5 x 2 x 2","<None>"
4970,67,77125,16,1,"2.5 x 2 =?","<Press for Accuracy>"
4970,-1,77125,17,0,"2x2 is 4 and 0.5x0.5is 1 so 3???","<NA>"
4970,-1,77125,18,0,"I mean 5","<NA>"
4970,67,77125,19,1,"great, so 2.5 x 2 = 5","<Revoicing>"
4970,67,77125,20,1,"and then x 2 again","<None>"
4970,-1,77125,21,0,"10","<NA>"
4970,67,77125,22,1,"so 5 x 2 =","<Press for Accuracy>"
4970,-1,77125,23,0,"10","<NA>"
4970,67,77125,24,1,"super!!","<None>"
4970,-1,77125,25,0,"yay","<NA>"
4970,-1,77125,26,0,"thank you for your help","<NA>"
4970,67,77125,27,1,"so when you see x4 you can think this is the same as x2x2","<None>"
4970,-1,77125,28,0,"okay","<NA>"
4970,67,77125,29,1,"no problem - keep up the good work","<None>"
4970,67,77125,30,1,"ready to return?","<None>"
4970,-1,77125,31,0,"yes","<NA>"
4970,67,77125,32,1,"super","<None>"
4970,67,77125,33,1," well done","<None>"
4974,-1,77107,1,0,"hi","<NA>"
4974,1430,77107,2,1,"Hey! How can I help? 😃","<Keep Together>"
4974,-1,77107,3,0,"can i please have some help","<NA>"
4974,1430,77107,4,1,"Of course","<None>"
4974,1430,77107,5,1,"we want to collect the like terms","<None>"
4974,1430,77107,6,1,"All of the terms are positive so we are just adding","<None>"
4974,-1,77107,7,0,"ok","<NA>"
4974,1430,77107,8,1,"how many a do we have?","<Press for Accuracy>"
4974,-1,77107,9,0,"6","<NA>"
4974,1430,77107,10,1,"count up the number of a that you can see","<Press for Accuracy>"
4974,-1,77107,11,0,"2","<NA>"
4974,1430,77107,12,1,"great so we have 2a","<Revoicing>"
4974,1430,77107,13,1,"how many j?","<Press for Accuracy>"
4974,-1,77107,14,0,"3","<NA>"
4974,1430,77107,15,1,"great so we have 3j","<Revoicing>"
4974,1430,77107,16,1,"now we can add the 6 and the 5","<None>"
4974,-1,77107,17,0,"11","<NA>"
4974,1430,77107,18,1,"perfect","<None>"
4974,1430,77107,19,1,"we have 2a added to 3j added to 11","<None>"
4974,-1,77107,20,0,"is the answer","<NA>"
4974,-1,77107,21,0,"a","<NA>"
4974,1430,77107,22,1,"which answer option will it be?","<Press for Accuracy>"
4974,-1,77107,23,0,"a","<NA>"
4974,1430,77107,24,1,"A is correct, well done","<Revoicing>"
4974,-1,77107,25,0,"thank you","<NA>"
4974,-1,77107,26,0,"byrrrr","<NA>"
4974,1430,77107,27,1,"Are you happy with how we got the answer?","<Keep Together>"
4974,-1,77107,28,0,"yesss","<NA>"
4974,1430,77107,29,1,"Great - bye 🙂","<None>"
4983,1430,101514,1,1,"Hey! How can I help? 😃","<None>"
4983,-1,101514,2,0,"Hi sophia","<NA>"
4983,-1,101514,3,0,"The question seems a bit tough","<NA>"
4983,1430,101514,4,1,"No problem, let's take a look","<None>"
4983,-1,101514,5,0,"ok👌","<NA>"
4983,1430,101514,6,1,"We can start by writing them all as fractions out of 100","<None>"
4983,1430,101514,7,1,"200% = 200/100","<None>"
4983,1430,101514,8,1,"happy with that?","<Keep Together>"
4983,-1,101514,9,0,"ok let's begin 👌","<NA>"
4983,1430,101514,10,1,"Great","<None>"
4983,1430,101514,11,1,"Now 9/5 we want to write as a fraction over 100","<None>"
4983,1430,101514,12,1,"what do we multiply 5 by to get 100?","<Press for Accuracy>"
4983,-1,101514,13,0,"20","<NA>"
4983,1430,101514,14,1,"Fab!","<None>"
4983,1430,101514,15,1,"We then need to multiply the 9 by 20 as well","<None>"
4983,-1,101514,16,0,"thanks sir or ma'am","<NA>"
4983,1430,101514,17,1,"🙂","<None>"
4983,1430,101514,18,1,"9 x 20 = ?","<Press for Accuracy>"
4983,-1,101514,19,0,"i80","<NA>"
4983,1430,101514,20,1,"great, so 9/5 = 180/100","<None>"
4983,-1,101514,21,0,"*180","<NA>"
4983,1430,101514,22,1,"Do you know what 1.9 is as a fraction over 100?","<Press for Accuracy>"
4983,-1,101514,23,0,"sorry but if we do 180/100 divided by 20, it will still give us 9/5 that we started with.","<NA>"
4983,1430,101514,24,1,"Yes - we are keeping it as 180/100 though so that we can compare with the 200/100","<Revoicing>"
4983,1430,101514,25,1,"When the fractions have the same denominator we can compare them","<None>"
4983,1430,101514,26,1,"we know that 200% = 200/100 and 9/5 = 180/100 so 9/5 is smaller than 200%","<None>"
4983,-1,101514,27,0,"so i'm assuming that 180/100 is smaller than 200/100","<NA>"
4983,1430,101514,28,1,"It is as we only have 180 hundredths rather than 200 hundredths","<Revoicing>"
4983,1430,101514,29,1,"We then need to write 1.9 as a fraction over 100","<None>"
4984,-1,134917,1,0,"Hi can you help me","<NA>"
4984,17,134917,2,1,"Hi Isabella 😁👋","<None>"
4984,17,134917,3,1,"How can I help?!
","<Keep Together>"
4984,17,134917,4,1,"Of course!","<None>"
4984,-1,134917,5,0,"I am stuck on how to write in the simplest form","<NA>"
4984,17,134917,6,1,"What can you multiply 1/4 by so it becomes a whole number? 🧠🧠🧠","<Press for Accuracy>"
4984,-1,134917,7,0,"4","<NA>"
4984,17,134917,8,1,"AWESOME 🏆","<None>"
4984,17,134917,9,1,"So multiply EVERYTHING in the ratio by 4.. What does that give you? 😊","<Press for Accuracy>"
4984,-1,134917,10,0,"Would it be a","<NA>"
4984,17,134917,11,1,"Not quite, let's break it down a little more together 😃👌","<None>"
4984,17,134917,12,1,"1/4 x 4 = ?","<Press for Accuracy>"
4984,-1,134917,13,0,"1","<NA>"
4984,17,134917,14,1,"Excellent ✅✅✅","<None>"
4984,17,134917,15,1,"And 1/2 x 4 = ? 👀","<Press for Accuracy>"
4984,-1,134917,16,0,"2","<NA>"
4984,17,134917,17,1,"WELL DONE!!! 🏆😊✅👌🧠😁👌","<None>"
4984,17,134917,18,1,"So you have multiplied the ratio by 4 and what is the equivalent ratio?!","<Press for Accuracy>"
4984,-1,134917,19,0,"1/2","<NA>"
4984,17,134917,20,1,"Sooo close just make sure you're using the colon in between 😁😁😁","<None>"
4984,-1,134917,21,0,"Wait no it’s b","<NA>"
4984,17,134917,22,1,"1 : 2","<Restating>"
4984,17,134917,23,1,"The question says in its simplest form 2 : 4 can be simplified 😊","<None>"
4984,-1,134917,24,0,"Oh sorry I didn’t think then I new what it was but didn’t know how to put it","<NA>"
4984,17,134917,25,1,"Does why it is 1 : 2 make sense? 😃","<Keep Together>"
4984,-1,134917,26,0,"Yes you can divide 2:4 by two and get 1:2","<NA>"
4984,17,134917,27,1,"Exactly and do you see how 1/4 x 4 = 1 and 1/2 x 4 = 2 so the ratio 1/4 : 1/2 is the same as 1 : 2 ✅✅✅","<None>"
4984,17,134917,28,1,"Ready to go back to eedi? 🤖
","<Keep Together>"
4984,-1,134917,29,0,"Yes","<NA>"
4984,17,134917,30,1,"Awesome 😁👌","<None>"
4984,17,134917,31,1,"Nice one for requesting help!","<None>"
4984,17,134917,32,1,"Bye for now 😁👋","<None>"
4984,-1,134917,33,0,"okay!","<NA>"
5018,17,98026,1,1,"Hello Sophia 😊👋","<None>"
5018,17,98026,2,1,"How can I help?!","<Keep Together>"
5018,-1,98026,3,0,"Hiya i just dont get it","<NA>"
5018,17,98026,4,1,"OK let's go through it together 😃","<None>"
5018,17,98026,5,1,"So let's look at P first... How much in the x direction has it gone, any ideas? 💡","<Press for Accuracy>"
5018,-1,98026,6,0,"3","<NA>"
5018,17,98026,7,1,"WE have gone from 1 to 3...","<Revoicing>"
5018,17,98026,8,1,"So how much is that? 🧠","<Press for Accuracy>"
5018,-1,98026,9,0,"2","<NA>"
5018,17,98026,10,1,"Great and now let's do the y direction... From 1 to 6 ... How much is that? 👀","<Press for Accuracy>"
5018,-1,98026,11,0,"5","<NA>"
5018,17,98026,12,1,"Awesome so P has gone 2 in the x direction and 5 in the y direction ⭐","<None>"
5018,17,98026,13,1,"Let's look at Q and compare 😃👌","<None>"
5018,17,98026,14,1,"How much in the x direction has Q gone?","<Press for Accuracy>"
5018,-1,98026,15,0,"4","<NA>"
5018,17,98026,16,1,"Great and in the y? 👀🧠💡","<Press for Accuracy>"
5018,-1,98026,17,0,"4","<NA>"
5018,17,98026,18,1,"From 1 to 3... ","<Press for Accuracy>"
5018,-1,98026,19,0,"2","<NA>"
5018,17,98026,20,1,"Awesome so P has gone 2 in the x direction and 5 in the y direction ⭐","<Revoicing>"
5018,17,98026,21,1,"And Q has gone 4 in the x direction and 2 in the y direction 😃👌","<None>"
5018,17,98026,22,1,"So which line is longer? We has changed the most? 🧠🧠🧠","<Press for Accuracy>"
5018,-1,98026,23,0,"Q","<NA>"
5018,17,98026,24,1,"Q has only gone 4 and 2 where as P has gone 2 and 5 so therefore P is longer ✅✅✅","<Revoicing>"
5018,17,98026,25,1,"Does that make sense Sophia/","<Keep Together>"
5018,-1,98026,26,0,"Yes","<NA>"
5018,17,98026,27,1,"Awesome to hear! 👂","<None>"
5018,17,98026,28,1,"Ready to go back to eedi? 🤖","<Keep Together>"
5018,-1,98026,29,0,"Yes","<NA>"
5018,17,98026,30,1,"OK great 🤖","<None>"
5018,17,98026,31,1,"Nice one for requesting help 😊👍 ","<None>"
5018,17,98026,32,1,"Bye for now 👋👋👋
","<None>"
5024,19,130203,1,1,"Hi this is Leo one of the tutors at EEdi","<None>"
5024,19,130203,2,1,"How can I help?","<Keep Together>"
5024,-1,130203,3,0,"i am strugling to understand this qestion i understand that you add the top part of the qestion i am unable to do the bottom bit though","<NA>"
5024,19,130203,4,1,"No worries, let's have a look together","<None>"
5024,19,130203,5,1,"Before we can add fractions together we must make sure they have the same denominator","<None>"
5024,-1,130203,6,0,"yes","<NA>"
5024,19,130203,7,1,"This means we would need to use equivalent fractions to give 1/3 a denominator of 9","<None>"
5024,19,130203,8,1,"1/3 = ?/9","<Press for Accuracy>"
5024,-1,130203,9,0,"5?","<NA>"
5024,19,130203,10,1,"Not quite","<None>"
5024,19,130203,11,1,"to make fractions equivalent we need to use multiplication","<None>"
5024,-1,130203,12,0,"oh ok yes","<NA>"
5024,19,130203,13,1,"What do you need multiply 3 by to get 9?","<Press for Accuracy>"
5024,-1,130203,14,0,"27","<NA>"
5024,19,130203,15,1,"3 x ? = 9","<Press for Accuracy>"
5024,-1,130203,16,0,"3x3","<NA>"
5024,19,130203,17,1,"Perfect","<None>"
5024,19,130203,18,1,"That means we will need to multiply 1 by 3 as well, this will keep the fractions equivalent","<None>"
5024,-1,130203,19,0,"1x3=3","<NA>"
5024,19,130203,20,1,"👍","<None>"
5024,19,130203,21,1,"That means 1/3 = 3/9","<Revoicing>"
5024,-1,130203,22,0,"so this would be 3 0","<NA>"
5024,-1,130203,23,0,"over 9","<NA>"
5024,-1,130203,24,0,"3 over 9","<NA>"
5024,19,130203,25,1,"3/9 does mean three over 9, but that will not be the answer as will still have to add the 2/9","<Revoicing>"
5024,19,130203,26,1,"2/9 + 3/9 =","<Press for Accuracy>"
5024,-1,130203,27,0,"5 over 9","<NA>"
5024,19,130203,28,1,"👍","<None>"
5024,19,130203,29,1,"Great job, I will pass you back to the bot so you can type in your answer","<None>"
5024,-1,130203,30,0,"thank you","<NA>"
5024,19,130203,31,1,"Don't forget to take a lesson if you would like more practice","<None>"
5029,283,133589,1,1,"Hi Sophie!","<None>"
5029,-1,133589,2,0,"hi","<NA>"
5029,283,133589,3,1,"It can be easiest to make sure 9/12 is simplified first","<None>"
5029,283,133589,4,1,"What does that simplify to?","<Press for Accuracy>"
5029,-1,133589,5,0,"i dont know","<NA>"
5029,283,133589,6,1,"We need to divide both numbers by the same number","<None>"
5029,283,133589,7,1,"So, what can we divide 9 and 12 by?","<Press for Accuracy>"
5029,-1,133589,8,0,"im not really sure","<NA>"
5029,283,133589,9,1,"They're both in the 3 times table, so they both must divide by 3 👍","<None>"
5029,283,133589,10,1,"So, what is 9 ÷ 3 = ?","<Press for Accuracy>"
5029,-1,133589,11,0,"is it 3","<NA>"
5029,283,133589,12,1,"Great!","<None>"
5029,283,133589,13,1,"And then 12 ÷ 3 = ?","<Press for Accuracy>"
5029,-1,133589,14,0,"is it 4","<NA>"
5029,283,133589,15,1,"Great!","<None>"
5029,283,133589,16,1,"So this means that...","<None>"
5029,283,133589,17,1,"9/12 = 3/4","<None>"
5029,283,133589,18,1,"Now this will be easier to compare with the other fractions","<None>"
5029,-1,133589,19,0,"okay","<NA>"
5029,283,133589,20,1,"So, let's compare 3/4 and 12/16","<None>"
5029,283,133589,21,1,"How will we know if they're equivalent?","<Press for Accuracy>"
5029,-1,133589,22,0,"do we have to divide it","<NA>"
5029,283,133589,23,1,"Yes...you could simplify 12/16","<None>"
5029,283,133589,24,1,"and see if it also simplifies to 3/4","<None>"
5029,-1,133589,25,0,"does it simplify to 3/4","<NA>"
5029,-1,133589,26,0,"i think it does","<NA>"
5029,283,133589,27,1,"Let's make sure...","<None>"
5029,283,133589,28,1,"what can you divide both numbers by?","<Press for Accuracy>"
5029,-1,133589,29,0,"4?","<NA>"
5029,283,133589,30,1,"Yes, fab!","<None>"
5029,283,133589,31,1,"And if you do that, then you get....?","<Press for Accuracy>"
5029,-1,133589,32,0,"3/4","<NA>"
5029,283,133589,33,1,"Yes, great!","<None>"
5029,283,133589,34,1,"So what's your answer to the question?","<Press for Accuracy>"
5029,-1,133589,35,0,"A","<NA>"
5029,-1,133589,36,0,"is the answer A","<NA>"
5029,283,133589,37,1,"Yes!","<None>"
5029,283,133589,38,1,"Well done! Bye for now 👋","<None>"
5040,17,105523,1,1,"Hello Maggie 😁👋","<None>"
5040,17,105523,2,1,"So I can see you selected A 😀","<None>"
5040,-1,105523,3,0,"yes","<NA>"
5040,17,105523,4,1,"That means you accidentally forgot to multiply EVERYTHING in the bracket by 6 😊👍","<None>"
5040,17,105523,5,1,"6 x p = 6p ✅✅✅","<None>"
5040,17,105523,6,1,"You were spot on there but what is 6 x-2 = ? 🧠🧠🧠","<Press for Accuracy>"
5040,-1,105523,7,0,"12","<NA>"
5040,17,105523,8,1,"Be VERY caerful 6 x 2 = 12","<None>"
5040,17,105523,9,1,"What is 6 x -2 = ? 😊","<Press for Accuracy>"
5040,-1,105523,10,0,"12","<NA>"
5040,-1,105523,11,0,"10","<NA>"
5040,17,105523,12,1,"Can you see there is a negative sign in front of the 2? 😊","<Keep Together>"
5040,17,105523,13,1,"6 x positive 2 = positive 12","<None>"
5040,17,105523,14,1,"6 x negative 2 = ?","<Press for Accuracy>"
5040,-1,105523,15,0,"negative 12","<NA>"
5040,17,105523,16,1,"WELL DONE ✅✅✅✅✅","<None>"
5040,17,105523,17,1,"So 6(p - 2) = 6p -12 😊👍","<None>"
5040,-1,105523,18,0,"okay","<NA>"
5040,17,105523,19,1,"Don't forget to multiply everything in the bracket by the 6 😁","<None>"
5040,17,105523,20,1,"Ready to go back to eedi? 🤖","<Keep Together>"
5040,-1,105523,21,0,"no not yet","<NA>"
5040,17,105523,22,1,"Why what else can I help with? 😊👍","<Keep Together>"
5040,-1,105523,23,0,"i still dont understand","<NA>"
5040,-1,105523,24,0,"lila","<NA>"
5040,17,105523,25,1,"I'll pass you to one of my colleagues 😊","<None>"
5040,17,105523,26,1,"As my shift has ended! They will be able to help 😀👍","<None>"
5040,-1,105523,27,0,"home","<NA>"
5040,5,105523,28,1,"Hi Maggie, Lila's shift is just finishing so I've popped in to help","<None>"
5040,-1,105523,29,0,"back please","<NA>"
5040,5,105523,30,1,"oh are you ready to go back to the lesson?","<Keep Together>"
5040,-1,105523,31,0,"are you ai","<NA>"
5040,5,105523,32,1,"no I'm a real person","<None>"
5040,5,105523,33,1,"I can see that you and Lila worked on this question and got the answer 6p-12, that all oki?","<Keep Together>"
5040,-1,105523,34,0,"yep","<NA>"
5040,5,105523,35,1,"great! ","<None>"
5040,-1,105523,36,0,"i need you to take me back","<NA>"
5040,5,105523,37,1,"I'll leave so you can continue your lesson now, but just ask if you get another tricky quetsion 👋😊","<None>"
5040,-1,105523,38,0,"ok","<NA>"
5043,1430,135986,1,1,"Hey! How can I help? 😃","<None>"
5043,-1,135986,2,0,"Hi","<NA>"
5043,1430,135986,3,1,"Hello","<None>"
5043,1430,135986,4,1,"Is there a specific part that you are stuck on?","<Keep Together>"
5043,-1,135986,5,0,"I'm not sure where to start with this question","<NA>"
5043,1430,135986,6,1,"OK - so to be able to find angle BXC we will need the length BC","<None>"
5043,1430,135986,7,1,"To find the length BC, we will need to use SOHCAHTOA with side AB and angle BAC = 39 degrees","<None>"
5043,-1,135986,8,0,"okay","<NA>"
5043,1430,135986,9,1,"Can you label the triangle ABC with hypotenuse, opposite and adjacent?","<Press for Accuracy>"
5043,-1,135986,10,0,"yes","<NA>"
5043,1430,135986,11,1,"Then see if you can work out which trig ratio we could use to find side BC","<Press for Accuracy>"
5043,-1,135986,12,0,"would it be CAH","<NA>"
5043,1430,135986,13,1,"Which side is the hypotenuse?","<Press for Accuracy>"
5043,-1,135986,14,0,"24 cm","<NA>"
5043,-1,135986,15,0,"Is it SOH","<NA>"
5043,1430,135986,16,1,"It is SOH, well done","<Revoicing>"
5043,1430,135986,17,1,"We are trying to find the opposite side which is BC and we have the hypotenuse of 24","<None>"
5043,1430,135986,18,1,"Do you know which calculation you need to do?","<Press for Accuracy>"
5043,-1,135986,19,0,"cos(39) x 24?","<NA>"
5043,1430,135986,20,1,"Almost sin(39)  x 24","<Revoicing>"
5043,-1,135986,21,0,"Oh yes","<NA>"
5043,1430,135986,22,1,"😁","<None>"
5043,1430,135986,23,1,"Do you have a calculator that you can use?","<None>"
5043,-1,135986,24,0,"yes","<NA>"
5043,1430,135986,25,1,"Fab!","<None>"
5043,1430,135986,26,1,"Let me know what you get","<Press for Accuracy>"
5043,-1,135986,27,0,"15.1","<NA>"
5043,1430,135986,28,1,"Perfect!","<None>"
5043,1430,135986,29,1,"Now we can use triangle BXC to find the angle","<None>"
5043,1430,135986,30,1,"We have BC which is the opposite to the angle that we want","<None>"
5043,1430,135986,31,1,"And XC which is the adjacent side to the angle","<None>"
5043,1430,135986,32,1,"So which ratio should we use?","<Press for Accuracy>"
